year,round,round_name,winning_seed,losing_seed,matchup,upset,winning_team,losing_team
2022,3,Sweet 16,10,11,10_vs_11,0,1458,1173
2022,3,Sweet 16,1,4,1_vs_4,0,1257,1462
2022,3,Sweet 16,2,3,2_vs_3,0,1211,1403
2022,3,Sweet 16,4,1,1_vs_4,1,1116,1332
2022,3,Sweet 16,15,11,11_vs_15,1,3045,1235
2022,4,Elite 8,2,1,1_vs_2,1,1112,1437
2022,4,Elite 8,1,10,1_vs_10,0,1242,1458
2022,4,Elite 8,2,1,1_vs_2,1,1211,1257
2022,4,Elite 8,4,15,4_vs_15,0,1116,3045
2022,5,Final Four,1,2,1_vs_2,0,1242,1112
2022,5,Final Four,2,4,2_vs_4,0,1211,1116
2022,6,Championship,1,2,1_vs_2,0,1242,1211
2023,1,Round of 64,16,1,1_vs_16,1,1380,1345
2023,1,Round of 64,8,9,8_vs_9,0,1234,1452
2023,1,Round of 64,5,12,5_vs_12,0,1458,3035
2023,1,Round of 64,13,4,4_vs_13,1,3048,1163
2023,1,Round of 64,6,11,6_vs_11,0,1181,1462
2023,1,Round of 64,3,14,3_vs_14,0,1437,3036
2023,1,Round of 64,10,7,7_vs_10,1,3047,1281
2023,1,Round of 64,2,15,2_vs_15,0,1257,3025
2023,1,Round of 64,1,16,1_vs_16,0,3003,3051
2023,1,Round of 64,9,8,8_vs_9,0,3046,1272
2023,1,Round of 64,5,12,5_vs_12,0,1112,3012
2023,1,Round of 64,4,13,4_vs_13,0,1231,1444
2023,1,Round of 64,6,11,6_vs_11,0,1268,1301
2023,1,Round of 64,2,14,2_vs_14,0,1332,3031
2023,1,Round of 64,7,10,7_vs_10,0,1435,3024
2023,1,Round of 64,2,15,2_vs_15,0,1329,1137
2023,1,Round of 64,1,16,1_vs_16,0,3005,3050
2023,1,Round of 64,9,8,8_vs_9,0,3006,1374
2023,1,Round of 64,5,12,5_vs_12,0,1276,3030
2023,1,Round of 64,4,13,4_vs_13,0,1397,1233
2023,1,Round of 64,11,6,6_vs_11,1,1338,3009
2023,1,Round of 64,3,14,3_vs_14,0,1344,3049
2023,1,Round of 64,7,10,7_vs_10,0,3018,1348
2023,1,Round of 64,15,2,2_vs_15,1,1423,1332
2023,1,Round of 64,1,16,1_vs_16,0,1242,1297
2023,1,Round of 64,8,5,5_vs_8,1,1116,1361
2023,1,Round of 64,5,12,5_vs_12,0,1361,1455
2023,1,Round of 64,4,13,4_vs_13,0,1323,1308
2023,1,Round of 64,6,11,6_vs_11,0,1235,1386
2023,1,Round of 64,3,14,3_vs_14,0,1425,3044
2023,1,Round of 64,7,10,7_vs_10,0,1321,1129
2023,1,Round of 64,2,15,2_vs_15,0,1124,1167
2023,2,Round of 32,16,8,8_vs_16,1,1380,1234
2023,2,Round of 32,5,13,5_vs_13,0,1458,3048
2023,2,Round of 32,3,6,3_vs_6,0,1437,1181
2023,2,Round of 32,10,2,2_vs_10,1,3047,1257
2023,2,Round of 32,9,1,1_vs_9,1,3046,3003
2023,2,Round of 32,5,4,4_vs_5,1,1112,1231
2023,2,Round of 32,6,2,2_vs_6,1,1268,1332
2023,2,Round of 32,7,2,2_vs_7,1,1435,1329
2023,2,Round of 32,1,9,1_vs_9,0,3005,3006
2023,2,Round of 32,4,5,4_vs_5,0,1397,1276
2023,2,Round of 32,3,11,3_vs_11,0,1344,1338
2023,2,Round of 32,15,7,7_vs_15,1,1423,3018
2023,2,Round of 32,8,1,1_vs_8,1,1116,1242
2023,2,Round of 32,5,4,4_vs_5,1,1361,1323
2023,2,Round of 32,3,6,3_vs_6,0,1425,1235
2023,2,Round of 32,2,7,2_vs_7,0,1124,1321
2023,3,Sweet 16,5,16,5_vs_16,0,1458,1380
2023,3,Sweet 16,3,10,3_vs_10,0,1437,3047
2023,3,Sweet 16,9,5,5_vs_9,1,3046,1112
2023,3,Sweet 16,6,7,6_vs_7,0,1268,1435
2023,3,Sweet 16,1,4,1_vs_4,0,3005,1397
2023,3,Sweet 16,3,15,3_vs_15,0,1344,1423
2023,3,Sweet 16,5,8,5_vs_8,0,1361,1116
2023,3,Sweet 16,3,2,2_vs_3,1,1425,1124
2023,4,Elite 8,5,3,3_vs_5,1,1458,1437
2023,4,Elite 8,9,6,6_vs_9,1,3046,1268
2023,4,Elite 8,1,3,1_vs_3,0,3005,1344
2023,4,Elite 8,5,3,3_vs_5,1,1361,1425
2023,5,Final Four,5,9,5_vs_9,0,1458,3046
2023,5,Final Four,5,1,1_vs_5,1,1361,3005
2023,6,Championship,5,5,5_vs_5,0,1361,1458
2024,1,Round of 64,1,16,1_vs_16,0,1163,3057
2024,1,Round of 64,8,9,8_vs_9,0,3046,1321
2024,1,Round of 64,5,12,5_vs_12,0,3052,1209
2024,1,Round of 64,4,13,4_vs_13,0,3006,1137
2024,1,Round of 64,11,6,6_vs_11,1,3054,1113
2024,1,Round of 64,3,14,3_vs_14,0,1361,3055
2024,1,Round of 64,10,7,7_vs_10,1,3030,3053
2024,1,Round of 64,2,15,2_vs_15,0,1235,3056
2024,1,Round of 64,1,16,1_vs_16,0,1314,3060
2024,1,Round of 64,8,9,8_vs_9,0,3026,1435
2024,1,Round of 64,5,12,5_vs_12,0,1276,3036
2024,1,Round of 64,4,13,4_vs_13,0,3005,3058
2024,1,Round of 64,11,6,6_vs_11,1,1307,3017
2024,1,Round of 64,3,14,3_vs_14,0,1332,3025
2024,1,Round of 64,7,10,7_vs_10,0,1376,1305
2024,1,Round of 64,2,15,2_vs_15,0,1257,3059
2024,1,Round of 64,1,16,1_vs_16,0,3003,3043
2024,1,Round of 64,8,9,8_vs_9,0,3061,3018
2024,1,Round of 64,5,12,5_vs_12,0,1274,1443
2024,1,Round of 64,13,4,4_vs_13,1,3063,1112
2024,1,Round of 64,11,6,6_vs_11,1,3062,1403
2024,1,Round of 64,3,14,3_vs_14,0,1181,1103
2024,1,Round of 64,10,7,7_vs_10,1,1160,1196
2024,1,Round of 64,2,15,2_vs_15,0,1329,1380
2024,1,Round of 64,1,15,1_vs_15,0,1345,1380
2024,1,Round of 64,8,9,8_vs_9,0,3024,3009
2024,1,Round of 64,12,5,5_vs_12,1,3064,1437
2024,1,Round of 64,4,13,4_vs_13,0,1242,3065
2024,1,Round of 64,6,11,6_vs_11,0,1388,1199
2024,1,Round of 64,3,14,3_vs_14,0,1268,3066
2024,1,Round of 64,10,3,3_vs_10,1,1428,1332
2024,1,Round of 64,2,15,2_vs_15,0,1397,3067
2024,2,Round of 32,1,8,1_vs_8,0,1163,3046
2024,2,Round of 32,4,5,4_vs_5,0,3006,3052
2024,2,Round of 32,3,11,3_vs_11,0,1361,3054
2024,2,Round of 32,2,10,2_vs_10,0,1235,3030
2024,2,Round of 32,1,8,1_vs_8,0,1314,3026
2024,2,Round of 32,4,5,4_vs_5,0,3005,1276
2024,2,Round of 32,11,3,3_vs_11,1,1307,1332
2024,2,Round of 32,2,7,2_vs_7,0,1257,1376
2024,2,Round of 32,1,8,1_vs_8,0,3003,3061
2024,2,Round of 32,13,5,5_vs_13,1,3063,1274
2024,2,Round of 32,11,3,3_vs_11,1,3062,1181
2024,2,Round of 32,2,10,2_vs_10,0,1329,1160
2024,2,Round of 32,1,8,1_vs_8,0,1345,3024
2024,2,Round of 32,12,4,4_vs_12,1,3064,1242
2024,2,Round of 32,3,6,3_vs_6,0,1268,1388
2024,2,Round of 32,2,10,2_vs_10,0,1397,1428
2024,3,Sweet 16,1,4,1_vs_4,0,1163,3006
2024,3,Sweet 16,3,2,2_vs_3,1,1361,1235
2024,3,Sweet 16,4,1,1_vs_4,1,3005,1314
2024,3,Sweet 16,2,11,2_vs_11,0,1257,1307
2024,3,Sweet 16,1,13,1_vs_13,0,3003,3063
2024,3,Sweet 16,11,2,2_vs_11,1,3062,1329
2024,3,Sweet 16,1,12,1_vs_12,0,1345,3064
2024,3,Sweet 16,3,2,2_vs_3,1,1268,1397
2024,4,Elite 8,1,3,1_vs_3,0,1163,1361
2024,4,Elite 8,4,2,2_vs_4,1,3005,1257
2024,4,Elite 8,11,1,1_vs_11,1,3062,3003
2024,4,Elite 8,1,3,1_vs_3,0,1345,1268
2024,5,Final Four,1,4,1_vs_4,0,1163,3005
2024,5,Final Four,1,11,1_vs_11,0,1345,3062
2024,6,Championship,1,1,1_vs_1,0,1163,1345
2025,1,Round of 64,1,16,1_vs_16,0,1112,1411
2025,1,Round of 64,9,8,8_vs_9,0,1332,3026
2025,1,Round of 64,12,5,5_vs_12,1,1251,1199
2025,1,Round of 64,4,13,4_vs_13,0,1257,1103
2025,1,Round of 64,6,11,6_vs_11,0,1113,1455
2025,1,Round of 64,3,14,3_vs_14,0,1274,1110
2025,1,Round of 64,7,10,7_vs_10,0,1276,1307
2025,1,Round of 64,2,15,2_vs_15,0,3005,1214
2025,1,Round of 64,1,16,1_vs_16,0,3006,3070
2025,1,Round of 64,8,9,8_vs_9,0,1246,1268
2025,1,Round of 64,5,12,5_vs_12,0,1173,3068
2025,1,Round of 64,13,4,4_vs_13,1,1114,3018
2025,1,Round of 64,11,6,6_vs_11,1,3030,1143
2025,1,Round of 64,3,14,3_vs_14,0,1235,3008
2025,1,Round of 64,7,10,7_vs_10,0,1329,1307
2025,1,Round of 64,2,15,2_vs_15,0,1435,3069
2025,1,Round of 64,1,16,1_vs_16,0,3003,3073
2025,1,Round of 64,8,9,8_vs_9,0,1437,1172
2025,1,Round of 64,5,12,5_vs_12,0,3017,3064
2025,1,Round of 64,4,13,4_vs_13,0,1345,1459
2025,1,Round of 64,9,6,6_vs_9,1,1332,1361
2025,1,Round of 64,3,14,3_vs_14,0,1181,3071
2025,1,Round of 64,10,7,7_vs_10,1,3024,1124
2025,1,Round of 64,2,15,2_vs_15,0,1397,3072
2025,1,Round of 64,1,16,1_vs_16,0,1196,3077
2025,1,Round of 64,8,9,8_vs_9,0,1163,1328
2025,1,Round of 64,12,5,5_vs_12,1,1314,1272
2025,1,Round of 64,4,13,4_vs_13,0,1374,3075
2025,1,Round of 64,6,11,6_vs_11,0,1281,3074
2025,1,Round of 64,3,14,3_vs_14,0,1403,3076
2025,1,Round of 64,7,10,7_vs_10,0,1242,1116
2025,1,Round of 64,4,15,4_vs_15,0,1345,1457
2025,2,Round of 32,1,9,1_vs_9,0,1112,1332
2025,2,Round of 32,4,12,4_vs_12,0,1257,1251
2025,2,Round of 32,3,6,3_vs_6,0,1274,1113
2025,2,Round of 32,2,7,2_vs_7,0,3005,1276
2025,2,Round of 32,1,8,1_vs_8,0,3006,1246
2025,2,Round of 32,5,13,5_vs_13,0,1173,1114
2025,2,Round of 32,3,11,3_vs_11,0,1235,3030
2025,2,Round of 32,2,7,2_vs_7,0,1435,1329
2025,2,Round of 32,1,8,1_vs_8,0,3003,1437
2025,2,Round of 32,5,4,4_vs_5,1,3017,1345
2025,2,Round of 32,9,3,3_vs_9,1,1332,1181
2025,2,Round of 32,2,10,2_vs_10,0,1397,3024
2025,2,Round of 32,1,8,1_vs_8,0,1196,1163
2025,2,Round of 32,4,12,4_vs_12,0,1374,1314
2025,2,Round of 32,3,6,3_vs_6,0,1403,1281
2025,2,Round of 32,4,7,4_vs_7,0,1345,1242
2025,3,Sweet 16,1,4,1_vs_4,0,1112,1257
2025,3,Sweet 16,2,3,2_vs_3,0,3005,1274
2025,3,Sweet 16,1,5,1_vs_5,0,3006,1173
2025,3,Sweet 16,2,3,2_vs_3,0,1435,1235
2025,3,Sweet 16,1,5,1_vs_5,0,3003,3017
2025,3,Sweet 16,2,9,2_vs_9,0,1397,1332
2025,3,Sweet 16,1,4,1_vs_4,0,1196,1374
2025,3,Sweet 16,4,3,3_vs_4,1,1345,1403
2025,4,Elite 8,1,2,1_vs_2,0,1112,3005
2025,4,Elite 8,1,2,1_vs_2,0,3006,1435
2025,4,Elite 8,1,2,1_vs_2,0,3003,1397
2025,4,Elite 8,1,4,1_vs_4,0,1196,1345
2025,5,Final Four,1,1,1_vs_1,0,1112,3006
2025,5,Final Four,1,1,1_vs_1,0,1196,3003
2025,6,Championship,1,1,1_vs_1,0,1196,1112
